,data,flag
1197,"lindsay lohan expected to serve jail term at home actress lindsay lohan was sentenced on wednesday to four months in jail after changing her plea and effectively admitting stealing a $2,500 gold necklace from a los angeles store.",5
1198,"'don't you wanna stay' still week's most-played idol track jason aldean and kelly clarkson's ""don't you wanna stay"" goes to recurrent status on the country charts this week, but it's still by far the ...",5
1199,"update: marie osmond re-marries first husband marie osmond tied the knot again today with her first husband, stephen craig, in vegas.",5
1200,"kisses and f-bombs hit ""american idol"" steven tyler just couldn't help himself.",5
1201,readers share their memories of elizabeth taylor readers recalled their favorite elizabeth taylor films and memories as they mourned the screen legend's death.,5
1202,attuma a 'worthy' barbarian of the deep in 'fear itself' an exclusive look at this week's issue of marvel's 'fear itself: the worthy' digital series.,5
1203,"""glee"" creator regrets his kings of leon outburst ryan murphy's feud with kings of leon has taken on a life of its own since the ""glee"" creator labeled the band ""self-centered a--holes"" and said ""f--- you"" for refusing to license their music to his tv show.",5
1204,"nielsens: hoops, laughs, 'lights out' knockout ratings are in for the championship game, inaugural comedy awards, kennedys and mildred minis, fx's boxing drama ...",5
1205,"rapper ja rule pleads guilty to tax evasion rapper ja rule pleaded guilty on tuesday to failing to file tax returns and promised to pay more than $1 million in back taxes and penalties, the u.s. attorney's office in new jersey said.",5
1206,"oprah's legacy: success and sense of self if oprah proves anything, it's that people don't always know what they want until the right person gives it to them.",5
1207,"justin bieber fires back at ""naughty boy"" reports justin bieber says ""csi"" star marg helgenberger is ""kinda lame"" for calling him ""a brat"" in a recent interview.",5
1208,"mary hart walks down 'et' memory lane after 29 years with entertainment tonight, she's packing a bag full of celebrity moments.",5
1209,"justin bieber fires back at ""naughty boy"" reports justin bieber says ""csi"" star marg helgenberger is ""kinda lame"" for calling him ""a brat"" in a recent interview.",5
1210,"a minute with: horror king john carpenter on ""the ward"" horror meister john carpenter returns to movie making for the first time in 10 years with ""the ward,"" which arrives on video-on-demand on june 8 before a theatrical release a month later.",5
1211,"argentine writer ernesto sabato dies at age 99 argentine writer ernesto sabato, whose novel ""the tunnel"" is hailed as an existentialist classic and who presided over a probe into the crimes committed by the nation's military rulers, died on saturday at age 99.",5
1212,courteney cox: 'we know we love each other' courteney cox told regis philbin and kelly ripa this morning that she and david arquette 'have a great handle' on their relationship right n ...,5
1213,"'jumping the broom' dusts off familiar themes a wedding tale about the children of disparate black families is pleasant, if predictable.",5
1214,nielsens: 'american idol' surges 7% from 2010 the opening of american idol's final top-13 round sang to 24.4 million viewers wednesday.,5
1215,"old ceos can learn a few new tricks from lady gaga singer lady gaga may be recognized by most for her provocative outfits and wild shows, but she can school corporations in strategic innovation, a german business researcher told reuters on wednesday.",5
1216,"charlie sheen sues warner bros. for $100 million just three days after the actor was fired from cbs' top comedy two and a half men, he made good on his threat to retaliate.",5
1217,"listen up: raphael saadiq, warren haynes, more check out some other notable releases:",5
1218,al pacino to star in gotti movie mob movie 'gotti: three generations' just nabbed hollywood's original wiseguy: 'godfather' star al pacino.,5
1219,zeta-jones does nawlins; witherspoon injures foot the stars were out and about during mother's day weekend. catherine zeta-jones took her mom to new orleans for the jazz festival.,5
1220,bee gees star robin gibb hospitalized in london bee gees star robin gibb has called off a string of concert dates in brazil after being hospitalized last night in london with abdominal pains. ...,5
1221,"story of baseball's jackie robinson heads to big screen the story of jackie robinson, the first black major league baseball player of modern times, is headed to the big screen with the help of his widow, producers legendary pictures said on wednesday.",5
1222,"ashton kutcher, demi moore fight sex slavery today, ashton kutcher and demi moore launch a video initiative with the message ""real men don't buy girls"" to tackle the problem of sex slavery ...",5
1223,"sada thompson, 1970s tv mom, dies sada thompson, an acclaimed star on broadway and tv, died wednesday. she was 81.",5
1224,"charlie sheen in cleveland: 'i'm available' to return to 'men' the third stop on charlie sheen's my violent torpedo of truth/defeat is not an option tour went fairly smoothly tuesday night, by all accounts, ...",5
1225,"theater: the passion of michael sheen the actor, who has made a career of portraying famous people, will be doing a fresh take on the lenten tradition of the passion play in wales.",5
1226,"rosie huntington-whiteley is no. 1 on maxim's hot 100 if the name rosie huntington-whitely isn't on your radar, it will be soon. huntington-whitely, who will replace megan fox in the newest installment ...",5
1227,"bullock joins hollywood pack in aid to japan hollywood has made plenty of disaster movies, but the earthquake and tsunami that struck japan is no fiction and the entertainment industry has responded to the dire situation there with generosity.",5
1228,pop quiz: do you remember the week that was? test your knowledge of the week's big celebrity and entertainment stories with the pop quiz.,5
1229,"just call me lindsay. not lohan troubled actress lindsay lohan is planning to join the ranks of madonna, prince and bjork -- by dropping her last name, according to her mother.",5
1230,"j.j. abrams raises curtain on scary 'super 8' after a tantalizingly vague ad campaign, the marquee director and longtime magic fan reveals his next trick in theaters friday.",5
1231,"jean auel concludes prehistoric saga with 6th book long before j.k. rowling turned harry potter into a publishing phenomenon, another female author, jean auel, was launching her own bestselling series set in prehistory which concludes on tuesday with the sixth book.",5
1232,pop quiz: do you remember the week that was? think you know celebrity and entertainment news? test yourself with our weekly pop culture pop quiz.,5
1233,"j.lo named people's most beautiful woman jennifer lopez was named people magazine's most beautiful woman in the world on wednesday, capping a career comeback fueled by her new job on top-rated tv show ""american idol"".",5
1234,"""grey's anatomy"" cast to sing in musical episode television series ""grey's anatomy"" will be treated to a group sing-along in the show's musical episode airing march 31 on abc.",5
1235,"""grey's anatomy"" cast to sing in musical episode television series ""grey's anatomy"" will be treated to a group sing-along in the show's musical episode airing march 31 on abc.",5
1236,gallery: reader photos from london want a little piece of will and kate? 's staff and citizen reporters share photos of royal wedding souvenirs they've seen in and around ...,5
1237,sean kingston crashes watercraft in fla. rapper hospitalized after a crashing a personal watercraft into a miami bridge.,5
1238,"fox renews 'house' for season 8 the doctor will see you now -- er, again. hugh laurie's dr. house is back for another season on fox, the network announced today.",5
1239,"elly may versus barbie: beverly hillbilly sues mattel the woman who portrayed elly may clampett in the 1960s tv series ""the beverly hillbillies"" sued mattel inc. over the toy maker's production of a barbie doll that she says looks like her.",5
1240,lady gaga sells 1.1 million; scotty mccreery debuts at no. 12 lady gaga sold 1.1 million copies of born this way in the album's debut week. a compilation of american idol winner scotty mccreery's studio ...,5
1241,"revamped ""spider-man"" musical returns to ny stage the critics are yet to react, but a rejigged version of ""spider-man"" -- broadway's most expensive musical -- has returned to the stage with so far none of the technical catastrophes that plagued it in the past.",5
1242,"paul simon feels 'spider-man' producers' pain paul simon has yet to see broadway's 'spider-man: turn off the dark,' but the troubled production ""reminds me a lot of what i went through,"" ...",5
1243,"'the killing': a taut, textured tale the americanized version of a popular danish mystery series is a brilliant transfer.",5
1244,"bryan cranston to play mayor in ""rock of ages"" bryan cranston is the latest addition to the cast of the rock musical ""rock of ages.""",5
1245,israeli pm cancels meeting with justin bieber the teen heartthrob says he has holed himself up in his hotel in israel to escape the country's notoriously aggressive paparazzi.,5
1246,"cheryl cole not the only sour note for cowell's ""x factor"" ""american idol"" made simon cowell a household name in the united states, but the prickly british music svengali is hitting some flat notes as he tries to launch his own tv singing competition.",5
1247,steven soderbergh plans to retire from filmmaking steven soderbergh says he's done with hollywood.,5
1248,"kim kardashian's nuptials: 'royal wedding number two' you know kim kardashian isn't planning a small, intimate affair for her summer marriage to kris humphries.",5
1249,"some clues to hasty exit at the public theater clues about the departure of the executive director, andrew d. hamingson, point to anger about costly show transfers.",5
1250,theater listings: may 27 ' june 2 a selection of previews and openings.,5
1251,"critic's corner monday: sheryl crow salutes the presidents america's four surviving former presidents, jimmy carter, george h.w. bush, bill clinton and george w. bush, gather for nbc's all together now: ...",5
1252,"autopsy conducted on randy 'macho man' savage an autopsy was conducted on randy 'macho man' savage over the weekend, but results are pending as funeral plans are being finalized.",5
1253,"book buzz: john grisham's 'theodore boone' arrives june 7 john grisham is about to release his second book for young readers, and once again, the subject matter is anything but kid stuff.",5
1254,first lady encouraging women to go into diplomacy michelle obama is using german chancellor angela merkel's visit to the white house as an opportunity to encourage more women to go into dipl ...,5
1255,"theater review | 'sleeping beauty wakes': a fairy tale, updated without ambien 'sleeping beauty wakes,' a musical that sets the fairy tale in modern times, finds the heroine enamored of a hospital orderly with his own sleep problems.",5
1256,bob dylan denies censorship of china shows rock legend bob dylan took to his website on friday to dispute accusations he bowed to censorship for his first ever concerts in china last month.,5
1257,"""like a rolling stone"" dylan's best song no reason to get excited, as bob dylan once sang, but the bard's 1965 anthem ""like a rolling stone"" has been declared his greatest song by none other than rolling stone magazine.",5
1258,"chaz bono transitions from chastity to his real self ""i was forced on stage at age two,"" says chaz bono, only child of sonny and cher, of life with the pop stars' during their heyday in the 1970s. ""i looked retarded.""",5
1259,"theater review | 'war horse': a boy and his steed, far from humane society 'war horse,' the hit london play about the horrors of world war i, and its captivating star come to life at lincoln center.",5
1260,"michael douglas: catherine zeta-jones was 'outed' michael douglas sat down for an interview with oprah winfrey, slated to air tuesday.",5
1261,"'idol' wrap: now, then and sheryl crow according to randy jackson, three of the remaining five american idol singers -- james durbin, scotty mccreery and lauren alaina -- are ""in it ...",5
1262,"mom on selena gomez series: justin bieber is 'a sweetheart' maria canals-barrera, the actress who plays the mother to selena gomez's character on disney's wizards of waverly place, likes justin bieber ...",5
1263,"jennifer hudson writing weight-loss memoir the pounds have come off, and now the words will flow from oscar winner jennifer hudson.",5
1264,"olivia wilde weighs in on timberlake romance rumors are olivia wilde and justin timberlake in a hot, new romance? see what wilde says.",5
1265,"the twisty road to uganda and broadway the smash broadway musical 'the book of mormon' took a tortuous route to the stage, including the departure of a director, before earning 14 tony nominations.",5
1266,"tom hooper: from royalty to rum ah, auteurs and their ads.",5
1267,"stefano langone never wanted to win ""american idol"" eliminated ""american idol"" contestant stefano langone said on friday he never wanted to win the talent show, but saw it as a way to launch his own musical career.",5
1268,"""american idol"" mulls voting tweaks to fix boy bias ""american idol"" producers said on wednesday they are considering tweaking the voting system on the top-rated tv contest to correct a bias toward male contestants by the show's largely female audience.",5
1269,"justin bieber among stars praying for sean kingston justin bieber, rihanna and other stars are expressing their well wishes to fellow entertainer sean kingston, who is in a florida hospital after ...",5
1270,'rio' roosts at top of the box office again it was the second straight no. 1 weekend for the comedy as easter was kind to cartoons.,5
1271,"cannes q&a: ""pirates"" director rob marshall having established his directing bona fides with screen adaptations of the musicals ""chicago"" and ""nine,"" rob marshall steps into the action arena for the first time with disney's big-budget summer sequel ""pirates of the caribbean: on stranger tides."" he spoke to thr about the film prior to its cannes premiere on saturday.",5
1272,"dr. dre wins judgment over ""chronic"" reissue dr. dre has emerged victorious in a lawsuit against his former label, which put out a new version of his iconic album ""the chronic"" and a greatest hits collection, without his permission.",5
1273,oprah tapes final show today it's confirmed: oprah has opted not to go live for the grand finale of 'the oprah winfrey show' tomorrow.,5
1274,"harrelson latest to sign on for hbo's ""game change"" two time oscar nominee woody harrelson has been cast as steve schmidt, john mccain's senior campaign strategist and advisor in hbo's upcoming political film, ""game change.""",5
1275,"romance writers are feeling royally inspired with prince william's wedding nearing, new novels pull couples from british history.",5
1276,"a barrage of weiner jokes is mustered up the new york congressman is in hot water, but he's still ripe for laughs.",5
1277,"theater review | 'future anxiety': no shades needed in not-so-bright future humor is found in the grim setting of a not-so-distant time in laurel haines's 'future anxiety,' now at the flea theater in tribeca.",5
1278,"why did pia toscano leave 'idol' so soon? let's try to make some sense of what happened thursday. the conventional complaints about voting might explain why pia toscano wouldn't win, ...",5
1279,"a lively documentary about avoiding death it's a huge subject, vital to every living person in the world -- what it means to grow old and how one can cheat or at least postpone mortality.",5
1280,"nbc renews ""office,"" ""parks and rec"" and ""community"" u.s. network nbc has renewed three of its thursday night comedies for next season.",5
1281,"theater review | 'go back to where you are': from amphitheater bit player to god's errand boy in david greenspan's new play, 'go back to where you are,' he is also an actor, playing a demon traveling through time on a mission of salvation.",5
1282,"weinstein company responds to ""sabotage"" claims the weinstein company has officially responded to a lawsuit by two animated filmmakers who claim that harvey and bob weinstein botched the release of computer-animated movie ""escape from planet earth"" and then paid $500,000 in hush money to keep the dispute quiet on the verge of the academy awards.",5
1283,"'sleepless in seattle' musical to awaken at pasadena playhouse the stage version will largely re-tell the movie plot about a seattle widower, his son, and a woman who becomes obsessed with their heartbreak.",5
1284,"britney is back, but can she compete with gaga? as britney spears prepares to launch her seventh studio album ""femme fatale"" on tuesday, the pop star faces keen competition from lady gaga, katie perry and rihanna, who reign atop billboard's hot 100 singles ranking.",5
1285,"britney is back, but can she compete with gaga? as britney spears prepares to launch her seventh studio album ""femme fatale"" on tuesday, the pop star faces keen competition from lady gaga, katie perry and rihanna, who reign atop billboard's hot 100 singles ranking.",5
1286,"""general hospital"" leads daytime emmy nominations soap opera ""general hospital"" scored the highest number of daytime emmy nominations on wednesday, including a nod for best daytime drama alongside canceled daytime soap ""all my children.""",5
1287,"britney spears confirms ""surprise"" vegas concert britney spears has confirmed she will perform a ""surprise"" concert in las vegas friday night at the palms casino resort rain nightclub, which will be filmed for an upcoming mtv special.",5
1288,"britney is back, but can she compete with gaga? as britney spears prepares to launch her seventh studio album ""femme fatale"" on tuesday, the pop star faces keen competition from lady gaga, katie perry and rihanna, who reign atop billboard's hot 100 singles ranking.",5
1289,"spears, trawick make first red carpet appearance britney spears made her first red carpet appearance with her boyfriend jason trawick at the st. bernard project's ""southern style"" dinner in ...",5
1290,"discovery banks on circus, swamp in new tv lineup discovery channel, home to a string of popular adventure and nature shows, will roll out a tv schedule next year featuring a circus family, woolly mammoths and reptile rescuers, among other oddities.",5
1291,"exclusive excerpt: john grisham's theo boone is back the stakes are higher than ever when theo's best friend april disappears, taken from her home in the middle of the night. a fevered manhunt for ...",5
1292,"on the verge: sleigh bells at bonnaroo the brooklyn-based duo brings its brand of dirty, loud indie pop to bonnaroo.",5
1293,"beyonce enjoys paris as new single arrives beyonce's new single, 'run the world (girls!),' hits radio and itunes today as the star and  hubby jay-z are enjoying paris.",5
1294,'sleep no more' photos from the interactive theater piece from the british company punchdrunk.,5
1295,o canada! alpha flight returns in point one issue an exclusive preview of the super-team's continuing adventures next month.,5
1296,"getting into the party mood for the royal wedding we are preparing for the street party on friday afternoon, and then going into london tonight to see if the mood is different there.",5
1297,"royal bride middleton is no diana, experts say few men would feel comfortable hearing their future wife compared to their mother. but that is what prince william would face week in, week out, had he the time and inclination to wade through the royal press cuttings.",5
1298,"bob marley exhibit opens on anniversary of death bob marley's battle with cancer ended in a miami hospital 30 years ago on wednesday, bringing to a premature close the life of reggae music's most important standard-bearer.",5
1299,"mcconaughey finds age, parenthood impacting career best known for romantic comedies, matthew mcconaughey is doing what many men do when they reach their 40s and find fatherhood -- thinking more seriously about life and that has reflected in his work.",5
1300,"bob marley exhibit opens on anniversary of death bob marley's battle with cancer ended in a miami hospital 30 years ago on wednesday, bringing to a premature close the life of reggae music's most important standard-bearer.",5
1301,guests flaunt fancy fascinators the headgear on the guests entering the abbey is a marvel to behold.,5
1302,"mcconaughey finds age, parenthood impacting career best known for romantic comedies, matthew mcconaughey is doing what many men do when they reach their 40s and find fatherhood -- thinking more seriously about life and that has reflected in his work.",5
1303,"tales of maupin, this time with music the test is whether the adaptation of the quintessential stories of san francisco in the 1970s has a life beyond the city.",5
1304,"retrospective highlights alexander mcqueen's career from an expertly tailored black silk jacket to a futuristic outfit, a retrospective at the metropolitan museum of art chronicles the extraordinary career of the late british fashion designer alexander mcqueen.",5
1305,reese witherspoon impressed by robert pattinson newly married reese witherspoon says she could learn a thing or two about fame from water for elephants co-star robert pattinson.,5
1306,"group claims elephant in witherspoon film was abused the 9,000-pound (4,100 kg) co-star of the new reese witherspoon drama ""water for elephants"" was abused by its trainers, according to a group that is urging a boycott of the movie.",5
1307,"book buzz: 'the 17 day diet' debuts at no. 4 dieters must subtract calories, but publishers adore adding numbers to diet book titles.",5
1308,pete doherty goes to jail for cocaine possession musician pete doherty has been jailed for 6 months after pleading guilty to possession of cocaine.,5
1309,"high-action vs. comical-romance 'snow white' next year which snow white will win your heart when two big-screen versions of the beloved fairy tale open next year? here's who's who, what's what.",5
1310,"first look: adrianne palicki suits up for 'wonder woman' wowzers, wonder woman! actress adrianne palicki sure did pour herself into that costume as we get a first glimpse of the title character for ...",5
1311,yo gabba gabba! to tour this fall yo gabba gabba! is heading back on the road this fall for an over 50-city tour across north america.,5
1312,"lady gaga zips into central park ""you like to make an entrance, don't you!!"" said 'good morning america' co-host robin roberts this morning after lady gaga zip-lined onto the ...",5
1313,beyond whiskers on kittens a look at musicals in development that aren't afraid to make audiences squirm.,5
1314,"bono, spielberg up for gorbachev awards irish rocker bono and google co-founder sergey brin have been nominated for a new prize created by former soviet president mikhail gorbachev to mark his 80th birthday, the organizers said. the ""mikhail gorbachev: the man who changed the world"" awards are named after his three major policies which became the buzzwords during his rule.",5
1315,"report: google planning overhaul of youtube google is planning to significantly revamp the video site to ""compete with broadcast and cable television,"" the wall street journal reports, ...",6
1316,dinosaur trackway reveals new species around 125 dinosaur footprints found in trackway more than 100 million years old.,6
1317,ipad 2 online orders backlogged the ipad 2 saw the familiar long lines of consumers fighting to get into apple stores this weekend to be first on the block with the hot new ...,6
1318,"online readership and ad revenue overtake newspapers for the first time, online readership and advertising revenue has surpassed that of print newspapers.",6
1319,"round up the usual c.e.o.'s a year after testifying in relation to the gulf oil spill, the oil industry's big five executives will appear before a senate panel to explain why they need more than $4 billion a year in tax breaks even as they rake in near-record profits.",6
1320,"""homefront"" videogame sells 375,000 on first day video game maker thq inc said it sold 375,000 copies of its new military-themed video ""homefront"" on the first day of sales in north america.",6
1321,can recipe search engines make you a better cook? the year has brought a rush of new recipe search engines designed to solve dining challenges. but will they evaluate the recipes the way a good cook would?,6
1322,analysis: what's so special about sony's massive data breach? the hacking of sony corp's playstation network has earned a place in the annals of internet crime.,6
1323,"climate change lowering wheat, corn yields global warming has lowered crop yields for corn and wheat between 3 and 5% since 1980, but not for soybeans and rice, a study published in the ...",6
1324,jvc everio gs-td1 3-d camcorder: cool but pricey the jvc everio gs-td1 is a first-rate 3-d camcorder that can produce videos practically guaranteed to give you a rise.,6
1325,astronauts pack up on next-to-last shuttle flight the space shuttle and its crew of six will depart the international space station late sunday night.,6
1326,"bharti, aircel to launch apple's iphone 4 in india bharti airtel ltd, india's top mobile phone carrier, and its smaller rival aircel separately said on monday they would launch apple's iphone 4 in india in the coming months.",6
1327,"diy 'biopunks' want science in hands of people a growing movement of ""biohackers"" say cancer advances, genetic tests and cheap dna sequencing should be freely available and not just for academics ...",6
1328,"electronic health records: green or polluter? electronic health records, according to a new study, can yield an environmental payoff. but the potential to reduce pollution depends on using the technology to change how work is done and care is delivered.",6
1329,"3-d art for all: ready to print a brooklyn company sells consumer-grade 3-d printers and preaches an open-source mantra, empowering artists and creative aspirants.",6
1330,"review: foursquare a fun complement to city jaunts at first, i didn't see the point of foursquare, the mobile service that turns sharing your location with friends into a game of sorts. more than ...",6
1331,space shuttle endeavour rolls out to launch pad for the last time endeavour and six astronauts are scheduled to blast off at 7:48 p.m. april 19.,6
1332,"h.p. dodges a thunderbolt hewlett-packard passes on intel's new thunderbolt connection. for now, that's not such a big deal.",6
1333,"boldness of shuttle test unlikely to be repeated columbia and its crew blasted off april 12, 1981, to begin three decades of shuttle missions with a first test flight that has been called the ...",6
1334,cheezburger network acquires know your meme the cheezburger network is about to get meatier; the lol behemoth just announced the acquisition of cataloger of internet culture know your  ...,6
1335,lawsuit: furniture rental company spies on pc users couple says they had no clue computer they rented was equipped with tracking technology.,6
1336,f.t.c. says intel stifles competition the agency asserted the chip maker systematically prevented rivals from selling their products by blocking access to the market.,6
1337,"on birds, twitter and teaching an experiment in using twitter as a tool for sharing insights on bird behavior.",6
1338,amazon struggles to restore service for sites across internet most of the sites that were brought down by the outage on thursday were back up on friday.,6
1339,"google invests $168m in solar energy project alternative power project aims to produce enough solar energy to light 140,000 homes.",6
1340,'madden nfl 12' launching august 30 electronic arts revealed madden nfl 12 is launching on august 30.,6
1341,"nintendo adding eshop, web browser to 3ds in june nintendo is pushing back the release of a system update to its 3ds handheld that includes an online store and internet browser.",6
1342,"welcome to the leaderboard each week, we'll feature a reader's leaderboard, breaking down their top five list on the topic of their choice.",6
1343,"we should have been safe with sony, say gamers sony playstation gamers expressed shock and disappointment on wednesday at a massive data hack in which their names, addresses and credit-card details might have been stolen from the playstation network.",6
1344,"nasa spacecraft now circling mercury  a first for the first time, earth has a regular orbiting eye-in-the-sky spying on the solar system's smallest and strangest planet, mercury.",6
1345,"apple co-founder wozniak says computers can teach kids apple co-founder steve wozniak has an idea that could help fix the u.s. public education system: computers, of course.",6
1346,north korea rejects south charge it was behind bank cyber attack north korea on sunday rejected allegations by the rival south that it was behind a cyber attack that paralyzed the computer network of a south korean bank last month and accused seoul of inventing a conspiracy to justify physical confrontation.,6
1347,"electronic arts: next 'nba' sim landing in 2012 electronic arts revealed it continues working on a nba simulation, with a target release date of fall 2012.",6
1348,"who will reap the dividends of fuel economy? because the big three's light trucks and larger cars have farther to go, they have greater potential to add consumer value through improved fuel economy, a report says.",6
1349,russia seeking april date for delayed space launch russian space officials hope to resolve a communications problem on a soyuz tma-21 rocket in time for it to carry a russian-american crew to the international space station in early april.,6
1350,life at the edge of the verde island passage the verde island passage in the philippines lives up to its reputation: the ocean vibrates with the cycles of living things inhabiting every nook and cranny.,6
1351,"russia delays soyuz flight to space station russia has delayed this month's launch of a soyuz capsule that is to carry u.s. and russian astronauts to the international space station (iss) due to technical problems, the russian space agency said on monday.",6
1352,"popcap launches small games label bejeweled and plants vs. zombies studio popcap games has launched a small games label for simpler, more experimental titles.",6
1353,eu lowers price tag for galileo satellite project the european union set the date on monday for the launch of the first satellites in its galileo global navigation system and said the long-delayed program would come in below budget.,6
1354,"in case of emergency, tap, tap... the hammer of looming risk taps the glass but doesn't quite break it - yet.",6
1355,"sun uncorks a massive solar blast nasa reports the sun has fired off a spectacular ""coronal mass ejection"", following a solar flare erupting from a sunspot region.",6
1356,"australia's burping cows more climate friendly than thought australia's huge cattle herd in the north might be burping less planet-warming methane emissions than thought, a study released on friday shows, suggesting the cows are more climate friendly.",6
1357,"dissecting the oil price tumble nationwide, most drivers have not changed their habits much, which suggests that prices will advance again before long.",6
1358,con artists taking advantage of facebook buzz the wild popularity of facebook and other social media sites has spawned a cottage industry of con artists promising average investors a chance to cash in on the frenzy through shares in the companies ahead of their initial public offerings.,6
1359,con artists taking advantage of facebook buzz the wild popularity of facebook and other social media sites has spawned a cottage industry of con artists promising average investors a chance to cash in on the frenzy through shares in the companies ahead of their initial public offerings.,6
1360,nasa tests mars space suit in argentine antarctica a nasa team has tested a space suit in a setting with extreme conditions akin to some of those found on mars -- an argentine base in antarctica -- for possible use on a visit to the red planet.,6
1361,new products: printer handles more than paper deborah porterfield takes a look at some new products on the market.,6
1362,can humans move from tweaks to leaps? the human habit of dealing with momentous problems by inching instead of leaping.,6
1363,apple nears streaming music deal with labels apple is close to deals to allow users to stream songs stored on remote computer servers.,6
1364,"sony breached again, hackers disclose 2,000 more customer accounts sony's troubles with hackers continues. reuters has just reported that sony ericsson's canadian eshop website was shut down by hackers, with ...",6
1365,"sarkozy's web initiative faces reality check french president nicolas sarkozy softened his usually tough stance on internet regulation at a forum that brought together tech titans in paris, but stark divisions remained on everything from privacy to copyright.",6
1366,$6.5b deal: texas instruments buying national semiconductor texas instruments says it is buying fellow chipmaker national semiconductor for $6.5 billion in cash.,6
1367,"hulu on pace to have more than 1 million subscribers internet video company hulu is on track to nearly double its revenue to $500 million and bring its subscriber count to more than 1 million this year, its top executive wrote in a blog post on monday.",6
1368,"op-ed contributor: the gas is greener sunlight and wind are naturally replenished, but converting them into electricity requires vast amounts of other natural resources.",6
1369,nasa: april 29 for next-to-last shuttle launch final voyage for shuttle endeavor to be led by mark kelly.,6
1370,"reporter's notebook: bizzy is buzzy at south by southwest there are lots of next-big-things at south by southwest interactive, the tech-tinged festival that is consuming austin this weekend.",6
1371,indian it firms set for robust outlook as tech spending rises india's top three technology firms are likely to post strong quarterly profit and indicate robust revenue growth for the year ending march 2012 as overseas clients boost technology spending in an improving global economy.,6
1372,"talking tech | apple developers react to icloud the folks who make apps for apple devices talk about how they'll  use  icloud, the always on and updated service coming in the fall.",6
1373,blackberry backpedals on dui checkpoint apps the maker of the blackberry will no longer offer downloadable applications that allow users to identify the locations of dui checkpoints.,6
1374,ask  weather which direction do storms usually travel? could global warming cause more thunderstorms? why does humidity decrease as temperature increases? what's the difference between a wind storm and a winter storm? what will the weather be like in pennsylvania on the 4th of july weekend? is it safe during a thunderstorm to sleep in your bed if there is a window in your room? these and other weather questions are answered in our online weather q and a column.,6
1375,"ipad rivals fail to gain traction, a report says a report from jpmorgan chase notes that companies hoping to compete with the apple ipad have gotten a lukewarm reception with consumers. as a result, production output has been reduced.",6
1376,why those funny new cellphone bar codes will take over the world qr codes spread everywhere from nightclubs to hotel rooms.,6
1377,"lenovo buys german computer seller medion for $900 million chinese computer maker lenovo group ltd's has agreed to buy german electronics retailer medion ag for around $900 million, boosting its market share in europe.",6
1378,"microsoft's kinect to control tv, youtube, more games microsoft corp is looking to put its popular kinect motion-sensing device at the heart of its xbox game console, unveiling plans on monday to allow users to control live television feeds, search youtube and play action games with voice commands.",6
1379,"on our radar: republicans mark spill anniversary with drilling call two house leaders invoked the bp spill in calling for more oil exploration in the gulf of mexico, while the e.p.a. administrator, visiting the region, said the spill's effects wouldn't be clear for years.",6
1380,"review: 'crysis 2' a suitable first-person shooter the crytek game will often leave players feeling nearly unstoppable, between a solid single-player campaign and impressive multiplayer compo ...",6
1381,"nintendo 3ds: the in-depth breakdown for those well-versed in nintendo's portable device, here's a walkthrough of what's new and different.bv",6
1382,"garbage-to-energy venture gains momentum valero is raising its investment in the company enerkem, which is starting up plants to convert solid waste into motor fuel.",6
1383,"murder of activists raises questions of justice in amazon whether an investigation will result in punishment for the killers -- or those who hired them -- is uncertain. more than 1,000 rural activists, small farmers, religious workers and others fighting deforestation have been slain in the past 20 years, but only a handful of killers have been successfully prosecuted.",6
1384,"verizon pays $93.5 million to settle false claims case verizon communications  has agreed to pay $93.5 million to settle allegations that it overcharged the u.s. government on contracts for voice and data services, the u.s. justice department said on tuesday.",6
1385,lg expands chip suppliers away from toshiba after quake: source south korea's lg electronics inc has diversified chip suppliers for home appliance products to hynix semiconductor and panasonic away from toshiba corp after japan's devastating earthquake in last month.,6
1386,"a gazillion tiny avatars viruses can cause havoc and misery, but they also cause other organisms to evolve.",6
1387,"qihoo 360 shares more than double in nyse debut the shares of qihoo 360 technology co ltd, china's third most-popular internet company, soared in their debut on the new york stock exchange on wednesday in an echo of the chinese technology ipo euphoria of late 2010.",6
1388,"'centipede' worms its way onto nintendo the classic arcade game gets an update and a back story in 'infestation,' for wii and 3ds.",6
1389,nokia to use symbian and windows together for long time nokia  said it will continue to sell smartphones using its legacy symbian software for a long time after its first phones using microsoft's  windows go on sale.,6
1390,"samsung to launch galaxy s sequel in south korea in late april samsung electronics co ltd, the world's no.2 handset manufacturer, plans to roll out a new version of its flagship smartphone galaxy s in south korea this month through kt corp, the telecommunications operator said on friday.",6
1391,"rockstar games details dlc plans for 'l.a. noire' rockstar games revealed plans for dlc, including a rockstar pass that allows players to download all pieces of content for one price.",6
1392,"a slimmer package, with ingenuity to spare pressed cardboard, paper twist ties, shorter wine bottles: manufacturers find inventive ways to use less plastic and glass.",6
1393,jimmy buffett's gulf rescue mission: saving marine life singer is bringing specially designed boats to the gulf of mexico to rescue animals from the oil spill.,6
1394,"hexagon sets new targets, ceo eyes strong growth fast-growing measurement technology group hexagon  set new financial targets on monday, setting its sights on stronger profitability and sales in the coming years while relying less on acquired growth.",6
1395,"slow furniture the merits of taking it slow when crafting a useful object, whether building it or growing it.",6
